"regular_unique_genes"	"regular_unique_transcripts"	"mt.content.x"	"mt_unique_genes"	"mt_unique_transcripts"	"mt.content.y"	"rep"	"x"	"y"	"new_x"	"new_y"	"pixel_x"	"pixel_y"	"selected"	"selected_mt"	"added_in_old"	"added_in_new"	"diff_spots"	"combined_selection"	"sample_id"
"11x6x10"	NA	NA	NA	NA	NA	NA	"11"	6	10	5.94	10.05	2810.6	2597.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x11"	NA	NA	NA	NA	NA	NA	"11"	6	11	6	11.04	2823.8	2815.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x12"	NA	NA	NA	NA	NA	NA	"11"	6	12	6.1	12.05	2845.4	3035.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x13"	NA	NA	NA	NA	NA	NA	"11"	6	13	6.07	13.04	2840	3252.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x14"	NA	NA	NA	NA	NA	NA	"11"	6	14	6.05	13.96	2835.7	3454.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x15"	NA	NA	NA	NA	NA	NA	"11"	6	15	6.09	15.07	2843.5	3695.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x16"	NA	NA	NA	NA	NA	NA	"11"	6	16	5.98	16.05	2820.4	3911.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x17"	NA	NA	NA	NA	NA	NA	"11"	6	17	6.02	17.04	2827.9	4126.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x18"	NA	NA	NA	NA	NA	NA	"11"	6	18	6	18.05	2823.8	4348.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x19"	NA	NA	NA	NA	NA	NA	"11"	6	19	6.05	19.07	2834.1	4571.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x2"	NA	NA	NA	NA	NA	NA	"11"	6	2	6.06	2.08	2837.2	855.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x20"	NA	NA	NA	NA	NA	NA	"11"	6	20	5.98	20.02	2819.5	4779.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x21"	NA	NA	NA	NA	NA	NA	"11"	6	21	6.07	21.06	2839.8	5006.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x22"	NA	NA	NA	NA	NA	NA	"11"	6	22	6.06	22.09	2836.5	5232.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x23"	NA	NA	NA	NA	NA	NA	"11"	6	23	5.97	23.08	2817.8	5449.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x24"	NA	NA	NA	NA	NA	NA	"11"	6	24	6.06	24.08	2836.3	5668.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x25"	NA	NA	NA	NA	NA	NA	"11"	6	25	5.98	25.04	2818.7	5876.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x26"	NA	NA	NA	NA	NA	NA	"11"	6	26	6.08	26.08	2841.4	6105.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x27"	NA	NA	NA	NA	NA	NA	"11"	6	27	6.16	27.1	2859	6328.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x28"	NA	NA	NA	NA	NA	NA	"11"	6	28	5.98	28.02	2819.7	6529.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x29"	NA	NA	NA	NA	NA	NA	"11"	6	29	6.02	29.08	2829.4	6761.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x3"	NA	NA	NA	NA	NA	NA	"11"	6	3	6.05	3.04	2835.9	1064.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x30"	NA	NA	NA	NA	NA	NA	"11"	6	30	6.12	30.06	2849.4	6976.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x31"	NA	NA	NA	NA	NA	NA	"11"	6	31	6.12	31.01	2849.7	7184.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x32"	NA	NA	NA	NA	NA	NA	"11"	6	32	6.09	32.07	2842.8	7414.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x33"	NA	NA	NA	NA	NA	NA	"11"	6	33	6.02	33.08	2827.7	7635.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x34"	NA	NA	NA	NA	NA	NA	"11"	6	34	5.98	33.95	2820.2	7827.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x35"	NA	NA	NA	NA	NA	NA	"11"	6	35	6.11	35.06	2847.2	8070	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x4"	NA	NA	NA	NA	NA	NA	"11"	6	4	5.97	4.08	2817.1	1291.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x5"	NA	NA	NA	NA	NA	NA	"11"	6	5	6.03	5.05	2830.9	1503.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x6"	NA	NA	NA	NA	NA	NA	"11"	6	6	6	6.06	2825	1726.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x7"	NA	NA	NA	NA	NA	NA	"11"	6	7	5.94	7.04	2811.8	1940.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x8"	NA	NA	NA	NA	NA	NA	"11"	6	8	6.06	8.05	2837.3	2160.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x6x9"	NA	NA	NA	NA	NA	NA	"11"	6	9	6.02	9.01	2828	2370	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x1"	NA	NA	NA	NA	NA	NA	"11"	7	1	6.9	1	3019.4	618.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x10"	NA	NA	NA	NA	NA	NA	"11"	7	10	6.86	10.07	3010.8	2603.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x11"	NA	NA	NA	NA	NA	NA	"11"	7	11	6.9	10.98	3019.4	2802.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x12"	NA	NA	NA	NA	NA	NA	"11"	7	12	6.85	12.09	3009.6	3044.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x13"	NA	NA	NA	NA	NA	NA	"11"	7	13	6.83	13.08	3003.5	3261.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x14"	NA	NA	NA	NA	NA	NA	"11"	7	14	6.94	14.05	3028	3473.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x15"	NA	NA	NA	NA	NA	NA	"11"	7	15	6.87	15.07	3012.1	3695.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x16"	NA	NA	NA	NA	NA	NA	"11"	7	16	6.87	16.12	3013.3	3925.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x17"	NA	NA	NA	NA	NA	NA	"11"	7	17	6.85	17.08	3008.6	4136.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x18"	NA	NA	NA	NA	NA	NA	"11"	7	18	6.9	18.02	3019.4	4341.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x19"	NA	NA	NA	NA	NA	NA	"11"	7	19	6.86	19.13	3010.8	4584.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x2"	NA	NA	NA	NA	NA	NA	"11"	7	2	6.82	2.13	3002.2	866	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x20"	NA	NA	NA	NA	NA	NA	"11"	7	20	6.98	20.11	3036.2	4798.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x21"	NA	NA	NA	NA	NA	NA	"11"	7	21	6.94	21.05	3029.3	5004.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x22"	NA	NA	NA	NA	NA	NA	"11"	7	22	6.87	22.11	3014.1	5236.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x23"	NA	NA	NA	NA	NA	NA	"11"	7	23	6.93	23.06	3025.6	5444	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x24"	NA	NA	NA	NA	NA	NA	"11"	7	24	6.91	24.14	3022.5	5681.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x25"	NA	NA	NA	NA	NA	NA	"11"	7	25	6.99	25.07	3040.1	5884.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x26"	NA	NA	NA	NA	NA	NA	"11"	7	26	6.88	26.12	3014.2	6113.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x27"	NA	NA	NA	NA	NA	NA	"11"	7	27	6.79	27.15	2996.7	6339.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x28"	NA	NA	NA	NA	NA	NA	"11"	7	28	6.94	28.07	3029.3	6540.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x29"	NA	NA	NA	NA	NA	NA	"11"	7	29	6.96	29.1	3032	6765.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x3"	NA	NA	NA	NA	NA	NA	"11"	7	3	6.76	3.04	2990	1064.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x30"	NA	NA	NA	NA	NA	NA	"11"	7	30	6.87	30.1	3013.6	6985.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x31"	NA	NA	NA	NA	NA	NA	"11"	7	31	6.85	30.98	3008.1	7176.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x32"	NA	NA	NA	NA	NA	NA	"11"	7	32	6.87	32.08	3013.3	7417.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x33"	NA	NA	NA	NA	NA	NA	"11"	7	33	6.88	33.11	3016.3	7643.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x34"	NA	NA	NA	NA	NA	NA	"11"	7	34	7.02	33.97	3045.8	7831.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x35"	NA	NA	NA	NA	NA	NA	"11"	7	35	6.88	35.15	3014.3	8088.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x4"	NA	NA	NA	NA	NA	NA	"11"	7	4	6.87	4.09	3012.1	1294.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x5"	NA	NA	NA	NA	NA	NA	"11"	7	5	6.83	5.08	3004.7	1512.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x6"	NA	NA	NA	NA	NA	NA	"11"	7	6	6.8	6.06	2998.6	1725.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x7"	NA	NA	NA	NA	NA	NA	"11"	7	7	6.89	7.07	3018.2	1947.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x8"	NA	NA	NA	NA	NA	NA	"11"	7	8	6.83	8.08	3004.7	2167.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x7x9"	NA	NA	NA	NA	NA	NA	"11"	7	9	6.86	8.92	3010.8	2351.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x1"	NA	NA	NA	NA	NA	NA	"11"	8	1	7.87	1	3231.3	618.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x10"	NA	NA	NA	NA	NA	NA	"11"	8	10	7.89	10.16	3235.9	2622.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x11"	NA	NA	NA	NA	NA	NA	"11"	8	11	7.9	11.08	3236.2	2823.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x12"	NA	NA	NA	NA	NA	NA	"11"	8	12	7.75	12.09	3203.5	3044.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x13"	NA	NA	NA	NA	NA	NA	"11"	8	13	7.84	13.08	3224.2	3261.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x14"	NA	NA	NA	NA	NA	NA	"11"	8	14	7.78	14.06	3211.6	3475.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x15"	NA	NA	NA	NA	NA	NA	"11"	8	15	7.92	14.99	3241.1	3678.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x16"	NA	NA	NA	NA	NA	NA	"11"	8	16	7.91	16.13	3238.8	3927.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x17"	NA	NA	NA	NA	NA	NA	"11"	8	17	7.82	17.08	3219.7	4136.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x18"	NA	NA	NA	NA	NA	NA	"11"	8	18	7.83	18.1	3221.5	4359	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x19"	NA	NA	NA	NA	NA	NA	"11"	8	19	7.89	18.99	3235	4553.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x2"	NA	NA	NA	NA	NA	NA	"11"	8	2	7.84	2.11	3223.9	862.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x20"	NA	NA	NA	NA	NA	NA	"11"	8	20	7.85	20.11	3225.2	4800.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x21"	NA	NA	NA	NA	NA	NA	"11"	8	21	7.91	21.11	3238.3	5018.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x22"	NA	NA	NA	NA	NA	NA	"11"	8	22	7.89	22.15	3235	5244.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x23"	NA	NA	NA	NA	NA	NA	"11"	8	23	7.86	23.1	3227.9	5454.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x24"	NA	NA	NA	NA	NA	NA	"11"	8	24	7.75	24.02	3203.7	5655.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x25"	NA	NA	NA	NA	NA	NA	"11"	8	25	7.79	25.16	3212.9	5904.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x26"	NA	NA	NA	NA	NA	NA	"11"	8	26	7.89	26.14	3235.2	6118.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x27"	NA	NA	NA	NA	NA	NA	"11"	8	27	7.86	27.09	3228.8	6325.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x28"	NA	NA	NA	NA	NA	NA	"11"	8	28	7.9	28.08	3237.2	6541.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x29"	NA	NA	NA	NA	NA	NA	"11"	8	29	7.89	29.11	3235	6767.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x3"	NA	NA	NA	NA	NA	NA	"11"	8	3	7.92	3.1	3241.2	1077.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x30"	NA	NA	NA	NA	NA	NA	"11"	8	30	7.88	30.11	3232.4	6986.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x31"	NA	NA	NA	NA	NA	NA	"11"	8	31	7.97	31.09	3252.9	7200.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x32"	NA	NA	NA	NA	NA	NA	"11"	8	32	7.87	32.08	3230.1	7418.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x33"	NA	NA	NA	NA	NA	NA	"11"	8	33	7.95	33.11	3247.3	7642	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x34"	NA	NA	NA	NA	NA	NA	"11"	8	34	7.93	34.07	3243.9	7853.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x35"	NA	NA	NA	NA	NA	NA	"11"	8	35	7.93	35.11	3243.9	8080	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x4"	NA	NA	NA	NA	NA	NA	"11"	8	4	7.93	4.07	3243	1290.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x5"	NA	NA	NA	NA	NA	NA	"11"	8	5	7.94	4.99	3244.8	1492.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x6"	NA	NA	NA	NA	NA	NA	"11"	8	6	7.86	6.07	3227.6	1727.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x7"	NA	NA	NA	NA	NA	NA	"11"	8	7	7.83	7.06	3221.5	1945	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x8"	NA	NA	NA	NA	NA	NA	"11"	8	8	7.85	8.08	3225.2	2167.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x8x9"	NA	NA	NA	NA	NA	NA	"11"	8	9	7.9	8.97	3236.2	2361.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x1"	NA	NA	NA	NA	NA	NA	"11"	9	1	8.87	1.04	3447.8	627.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x10"	NA	NA	NA	NA	NA	NA	"11"	9	10	8.79	10.02	3429.8	2592.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x11"	NA	NA	NA	NA	NA	NA	"11"	9	11	8.83	11.03	3439.2	2813.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x12"	NA	NA	NA	NA	NA	NA	"11"	9	12	8.79	11.99	3430.3	3023.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x13"	NA	NA	NA	NA	NA	NA	"11"	9	13	8.83	12.98	3439.2	3239.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x14"	NA	NA	NA	NA	NA	NA	"11"	9	14	8.86	14.04	3445.4	3471.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x15"	NA	NA	NA	NA	NA	NA	"11"	9	15	8.87	15.01	3447.8	3683.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x16"	NA	NA	NA	NA	NA	NA	"11"	9	16	8.84	15.81	3440.5	3858.1	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x17"	NA	NA	NA	NA	NA	NA	"11"	9	17	8.9	17.03	3455.5	4124.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x18"	NA	NA	NA	NA	NA	NA	"11"	9	18	8.79	18.01	3429.5	4339.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x19"	NA	NA	NA	NA	NA	NA	"11"	9	19	8.84	19.06	3442	4568.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x2"	NA	NA	NA	NA	NA	NA	"11"	9	2	8.91	2.07	3456.9	852.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x20"	NA	NA	NA	NA	NA	NA	"11"	9	20	8.84	20.04	3440.4	4783.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x21"	NA	NA	NA	NA	NA	NA	"11"	9	21	8.81	21.04	3434.9	5001.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x22"	NA	NA	NA	NA	NA	NA	"11"	9	22	8.91	22.08	3455.9	5229.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x23"	NA	NA	NA	NA	NA	NA	"11"	9	23	8.82	23.02	3436.6	5436.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x24"	NA	NA	NA	NA	NA	NA	"11"	9	24	8.96	24.01	3467	5651.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x25"	NA	NA	NA	NA	NA	NA	"11"	9	25	8.96	25.06	3466.6	5883	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x26"	NA	NA	NA	NA	NA	NA	"11"	9	26	8.81	26.05	3435	6099.6	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x27"	NA	NA	NA	NA	NA	NA	"11"	9	27	8.79	27.05	3430.7	6318.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x28"	NA	NA	NA	NA	NA	NA	"11"	9	28	8.82	28.02	3437.4	6529.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x29"	NA	NA	NA	NA	NA	NA	"11"	9	29	8.77	29.01	3425.3	6746	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x3"	NA	NA	NA	NA	NA	NA	"11"	9	3	8.74	3.06	3419.5	1069.7	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x30"	NA	NA	NA	NA	NA	NA	"11"	9	30	8.89	30.04	3451.9	6971.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x31"	NA	NA	NA	NA	NA	NA	"11"	9	31	8.83	31.04	3439.7	7189.4	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x32"	NA	NA	NA	NA	NA	NA	"11"	9	32	8.82	32.01	3436.6	7401.9	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x33"	NA	NA	NA	NA	NA	NA	"11"	9	33	8.81	33.04	3435.6	7627.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x34"	NA	NA	NA	NA	NA	NA	"11"	9	34	8.9	34.04	3454.1	7847.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x35"	NA	NA	NA	NA	NA	NA	"11"	9	35	8.83	35.04	3438.4	8064.5	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x4"	NA	NA	NA	NA	NA	NA	"11"	9	4	8.75	4.05	3422	1285.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x5"	NA	NA	NA	NA	NA	NA	"11"	9	5	8.8	5.03	3433.3	1500.3	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x6"	NA	NA	NA	NA	NA	NA	"11"	9	6	8.74	5.84	3420.2	1676.8	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x7"	NA	NA	NA	NA	NA	NA	"11"	9	7	8.81	7.02	3435.6	1935.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x8"	NA	NA	NA	NA	NA	NA	"11"	9	8	8.75	8.01	3422.8	2151.2	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"11x9x9"	NA	NA	NA	NA	NA	NA	"11"	9	9	8.84	9	3441.4	2368	0	0	0	0	"0"	0	"D1_1000L2_CN74"
"12x10x1"	NA	NA	NA	NA	NA	NA	"12"	10	1	9.78	1	3593.5	622.4	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x10"	NA	NA	NA	NA	NA	NA	"12"	10	10	9.94	9.94	3627.4	2573.8	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x11"	NA	NA	NA	NA	NA	NA	"12"	10	11	9.87	10.93	3612.7	2788.4	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x12"	NA	NA	NA	NA	NA	NA	"12"	10	12	9.91	11.94	3620.6	3010.2	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x13"	NA	NA	NA	NA	NA	NA	"12"	10	13	9.94	12.95	3628.1	3230.4	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x14"	NA	NA	NA	NA	NA	NA	"12"	10	14	9.88	13.96	3613.8	3450.6	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x15"	NA	NA	NA	NA	NA	NA	"12"	10	15	9.9	14.93	3618.6	3662.1	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x16"	NA	NA	NA	NA	NA	NA	"12"	10	16	9.87	15.96	3613.3	3886.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x17"	NA	NA	NA	NA	NA	NA	"12"	10	17	9.89	16.94	3616.3	4101.6	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x18"	NA	NA	NA	NA	NA	NA	"12"	10	18	9.89	17.95	3616.6	4321.7	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x19"	NA	NA	NA	NA	NA	NA	"12"	10	19	9.91	18.99	3621	4548.4	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x2"	NA	NA	NA	NA	NA	NA	"12"	10	2	9.84	1.95	3605.6	828.1	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x20"	NA	NA	NA	NA	NA	NA	"12"	10	20	9.91	19.97	3621.9	4763	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x21"	NA	NA	NA	NA	NA	NA	"12"	10	21	9.85	20.98	3608.4	4983.8	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x22"	NA	NA	NA	NA	NA	NA	"12"	10	22	9.92	22.03	3622.7	5213.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x23"	NA	NA	NA	NA	NA	NA	"12"	10	23	9.86	23.01	3611	5425.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x24"	NA	NA	NA	NA	NA	NA	"12"	10	24	9.91	24	3622.1	5643.1	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x25"	NA	NA	NA	NA	NA	NA	"12"	10	25	9.91	24.97	3621	5853.9	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x26"	NA	NA	NA	NA	NA	NA	"12"	10	26	9.91	26.02	3621.3	6083.8	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x27"	NA	NA	NA	NA	NA	NA	"12"	10	27	9.97	26.98	3633.4	6293.5	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x28"	NA	NA	NA	NA	NA	NA	"12"	10	28	9.93	27.98	3624.8	6510.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x29"	NA	NA	NA	NA	NA	NA	"12"	10	29	9.89	28.99	3617.8	6732.7	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x3"	NA	NA	NA	NA	NA	NA	"12"	10	3	9.87	2.96	3612.4	1049.7	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x30"	NA	NA	NA	NA	NA	NA	"12"	10	30	9.95	30	3629.5	6952.8	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x31"	NA	NA	NA	NA	NA	NA	"12"	10	31	9.92	31	3622.5	7169.6	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x32"	NA	NA	NA	NA	NA	NA	"12"	10	32	9.86	32.02	3610.1	7392.2	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x33"	NA	NA	NA	NA	NA	NA	"12"	10	33	9.95	32.99	3629.9	7604.6	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x34"	NA	NA	NA	NA	NA	NA	"12"	10	34	9.92	34.01	3623.5	7828.1	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x35"	NA	NA	NA	NA	NA	NA	"12"	10	35	9.94	35.02	3627.8	8046.8	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x4"	NA	NA	NA	NA	NA	NA	"12"	10	4	9.84	3.95	3606.3	1265.5	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x5"	NA	NA	NA	NA	NA	NA	"12"	10	5	9.82	4.95	3602.4	1483.5	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x6"	NA	NA	NA	NA	NA	NA	"12"	10	6	9.85	5.95	3608.5	1703.1	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x7"	NA	NA	NA	NA	NA	NA	"12"	10	7	9.83	6.93	3603.4	1917	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x8"	NA	NA	NA	NA	NA	NA	"12"	10	8	9.85	7.93	3608.6	2135.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
"12x10x9"	NA	NA	NA	NA	NA	NA	"12"	10	9	9.94	8.87	3627.2	2340.3	0	0	0	0	"0"	0	"D2_1000L2_CN74"
