	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X20x25	0.0047877454	0.029810198	0.03169228	0.037818484	0.024730382	0.15228058	0.13010342	0.027459975	0.021057747	0.22571643	0.00086438697	0.06615502	5.184709e-12	0.2338657	0.013657656
X21x18	0.022653235	0.020791344	0.13092822	0.005357327	0.030472679	0.030739378	0.22855692	0.22849014	5.0541346e-12	0.014118221	0.011674055	0.16641003	0.07630473	0.033503734	5.0264376e-12
X21x19	0.25873092	0.1607064	0.060480505	0.020548731	0.027520174	0.008952125	0.071150444	0.038288668	0.017625831	0.02285156	6.340681e-12	0.07295842	0.17732473	0.05705708	0.0058044624
X21x20	0.1461565	0.0371136	7.896756e-12	0.017671429	0.025961725	0.015547526	0.28513828	0.1358788	0.011280582	7.9284955e-12	0.016222902	0.086762525	0.15765679	0.05517833	0.009430968
X21x21	0.13024671	0.036815796	0.12158234	0.03018533	0.11151896	0.12994613	3.0153972e-12	0.0018183279	0.030470641	0.049619667	0.02551673	0.067002416	0.112991884	0.13396555	0.018319583
X21x23	0.0052542994	0.050667986	0.104955964	0.012277041	0.09099748	0.25857472	0.020542195	7.467181e-12	0.046212748	7.533517e-12	0.031985655	0.08561805	0.030263696	0.2505637	0.0120864315
X21x24	6.14915e-12	0.06898188	0.09500784	0.03459931	0.044223838	0.2018416	0.021447595	0.002875931	0.053415433	0.029614843	0.0652577	0.07889212	6.147192e-12	0.2749853	0.028856682
X21x25	0.017205263	0.049132667	0.09148701	0.030200997	0.055677358	0.018034492	0.22462247	0.22449268	0.028849509	0.037530247	0.008969204	0.13634725	4.9565686e-12	0.05952217	0.017928725
X22x18	0.16791776	0.059904363	0.04424864	0.02668099	0.0038400348	0.029689344	0.17651595	0.19730105	0.011792646	0.0125716785	0.012348518	0.03748987	0.1714136	0.035366133	0.012919492
X22x23	0.014680296	0.034533586	0.07274454	0.043978706	0.117167644	0.18117608	0.14282519	6.5793534e-12	0.021929799	0.049622264	0.03207928	0.065745175	6.5855056e-12	0.1986483	0.024869215
X22x24	7.006156e-12	0.037658356	0.081437185	0.058381416	0.036873735	0.14879297	0.031239921	7.0003456e-12	0.06933453	0.026339998	0.07948276	0.10838455	0.027047297	0.28119323	0.013834087
X9x12	0.010536176	0.014384419	9.769787e-12	0.14469017	0.08374335	0.1709668	9.739089e-12	9.742972e-12	0.012431445	0.095514834	0.095856585	0.04903125	0.11319101	0.03111291	0.17854103
X9x13	9.5965146e-12	0.041845657	9.551593e-12	0.15604475	0.030106602	0.06789214	9.581719e-12	9.515498e-12	0.0036451742	9.593312e-12	0.1494311	0.03595865	0.19333898	0.10038165	0.22135527
X9x14	0.11012022	0.105158746	0.035114467	0.07355308	0.01090331	0.07121397	4.417337e-12	4.404541e-12	0.016440624	0.08796187	0.019197635	0.04789628	0.19943535	0.02335054	0.19965392
X9x15	0.040084172	0.010471168	9.58006e-12	0.18534611	9.599375e-12	0.104742266	9.579913e-12	9.5376155e-12	0.013184672	0.06302903	0.032273322	0.03076423	0.25888085	0.04897705	0.21224706
X9x16	0.055134192	0.030981103	0.08761739	0.07806792	0.036365528	0.094344236	8.514385e-12	0.0066930004	0.007180123	0.08488474	0.05036014	0.013692225	0.18997835	0.04063466	0.2240665
X9x17	0.026546828	0.03322291	2.1098711e-11	0.10539996	0.11478909	0.19617514	0.023182442	2.1151494e-11	2.1116022e-11	0.18411484	2.1156014e-11	0.017550346	0.0899838	0.047704455	0.16133018
