	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X23x3	0.08947603	0.090342574	0.081944816	0.06698004	1.4185941e-11	0.04817786	0.03766925	1.4192327e-11	0.030299416	1.422409e-11	1.4244152e-11	1.4280687e-11	0.1678731	0.066772595	0.3204644
X23x5	0.11906877	0.2350011	0.08791874	0.019137358	1.3807972e-11	1.3775748e-11	0.07796725	0.031892445	0.022976685	0.019561302	0.010511476	1.37830546e-11	0.1577766	0.05009055	0.1680978
X23x6	0.11261765	0.09201549	1.7932551e-11	1.788306e-11	0.041426808	1.7966002e-11	0.08153817	0.0463413	0.025607305	1.7938779e-11	1.7882276e-11	0.03537089	0.15196995	0.14236197	0.27075043
X23x7	0.12761931	0.04658571	0.07774805	0.023940839	0.005495807	0.028092304	0.07395787	0.18349667	0.053989988	0.009177727	1.3800436e-11	0.013599564	0.12175846	0.10091063	0.13362706
X23x8	0.10872468	0.026615163	0.048500318	0.06663101	9.990735e-12	1.0010688e-11	0.14241646	0.17458159	0.0078375805	1.0020143e-11	0.017807756	0.066397734	0.06644918	0.078231856	0.19580661
X23x9	0.10099762	0.020299258	0.051839255	0.006064831	0.011333068	0.020088943	0.048534345	1.8581223e-11	0.027967885	0.03281748	1.8707213e-11	0.015729066	0.22035712	0.07652528	0.36744586
X24x10	0.04728824	0.026511624	0.037794787	0.04416701	1.4452625e-11	1.4418896e-11	0.14402181	0.038143937	0.019488791	0.08476159	1.444163e-11	1.44581664e-11	0.15013097	0.09953879	0.30815247
X24x11	0.059935857	2.2150292e-11	0.060108993	0.042437594	2.215308e-11	2.20596e-11	0.036312208	2.198173e-11	0.031925134	0.055374496	0.008875591	0.028979275	0.23282464	0.11352421	0.329702
X24x12	0.04647689	1.4267923e-11	0.052105784	0.111000545	0.016727213	1.4262644e-11	0.035759304	0.03155011	0.06663442	0.01939465	0.022038177	0.020698598	0.17193472	0.0955024	0.31017718
X24x13	0.09485792	1.1824962e-11	0.109712236	0.026335612	1.1827308e-11	0.17696148	1.1791314e-11	0.019932024	0.07626173	1.1812699e-11	0.026826428	1.1821263e-11	0.08787705	0.10851047	0.27272505
X24x14	0.156911	0.0138985915	1.7995277e-11	0.0404989	0.009683584	0.1651675	0.02019572	1.7824683e-11	0.10317509	0.014088343	1.7903118e-11	0.09238084	1.7891476e-11	0.24810977	0.13589057
X24x15	0.04849348	1.41304355e-11	0.06003856	0.058343887	0.0031302394	0.15003788	0.02971958	1.4092268e-11	1.4157035e-11	0.19678044	0.026775982	0.056585103	1.40612045e-11	0.20905176	0.16104312
X24x16	0.019525815	0.053865068	0.052475534	0.06872618	0.014356764	0.12029022	0.013697019	1.01055084e-11	0.16000482	0.15973273	0.003076356	0.08136444	1.0119782e-11	0.25010672	0.0027783425
X24x17	1.1860266e-11	1.1923776e-11	0.028394341	0.14084764	0.06308717	0.08826336	0.014613896	0.01702636	0.07180831	1.1899171e-11	0.039203558	0.076039076	1.1827171e-11	0.46071634	1.1840262e-11
X24x18	0.01696767	1.0219205e-11	0.05871375	0.05828103	1.0212425e-11	0.1367042	0.01944285	1.0159599e-11	0.013305849	0.1319264	0.029079603	0.067492776	0.021928405	0.41570348	0.030453948
X24x19	0.04775731	0.042405006	1.39597275e-11	0.075327456	0.0118230535	0.12313162	1.3935811e-11	1.39184645e-11	0.05048724	0.1533266	1.4064653e-11	0.04472151	1.3981178e-11	0.43962055	0.011399701
X24x2	2.517814e-09	0.0182106	1.275469e-11	0.15116946	0.04070651	0.016110035	0.034793526	0.0425362	0.0134631265	0.09224608	1.2823649e-11	0.05529187	0.25130278	0.093834646	0.19033515
X24x20	0.010357449	0.025419552	0.061855912	0.09169095	0.0232886	0.2919726	0.021334758	1.1124707e-11	0.03200157	1.11194465e-11	0.0026134744	0.09213739	0.0005724269	0.33453944	0.012215962
X24x3	0.035983335	1.1684417e-11	1.1689924e-11	0.1760001	0.008477231	0.04484955	1.1678023e-11	0.012345886	0.07947991	0.04428368	0.030371265	1.165537e-11	1.171175e-11	0.18346278	0.38474628
X24x4	0.09742616	0.07031185	0.06404753	0.04707856	0.007433727	0.012798717	1.3045238e-11	1.3083063e-11	1.31464735e-11	0.029775232	1.3151918e-11	0.010004204	0.18933289	0.11454837	0.35724276
X24x5	0.06753163	0.1105932	0.05149998	0.037874814	1.5943403e-11	1.5948817e-11	0.07050331	0.040337067	0.04978775	0.058439434	4.435384e-11	0.035285912	0.072531246	0.059876777	0.3457388
X24x6	0.07263897	0.17213994	0.06529178	0.044225503	2.38688e-11	1.4880184e-11	0.06682909	0.027665354	0.027837984	1.4858573e-11	1.487536e-11	1.4813154e-11	0.17496511	0.13308434	0.21532187
X24x7	0.11143044	0.11124785	0.072697684	0.047806643	1.4247372e-11	1.4343403e-11	0.042559817	1.4307854e-11	0.007996601	1.4325195e-11	0.030188918	0.026409738	0.16503112	0.178311	0.20632023
X24x8	0.11521426	0.12703933	1.73179e-11	1.7327912e-11	0.024383355	0.042897787	0.022237262	1.7383229e-11	0.0072009983	0.022400796	1.7392017e-11	0.013564189	0.11370093	0.10025918	0.411102
X24x9	0.071246006	0.054798044	0.052277576	0.04055188	1.4298493e-11	0.0037190854	0.04353325	0.061436962	1.4354208e-11	0.039749112	0.010034753	0.039315086	0.16478233	0.11945789	0.29909804
X25x10	0.0466368	0.060175054	0.09295268	0.013292641	1.8431031e-11	1.8574914e-11	0.051673956	1.8552182e-11	0.036568493	1.8545708e-11	0.025559576	0.03094807	0.15448596	0.14810768	0.33959913
X25x11	0.09796971	1.9238347e-11	1.9186751e-11	0.071470894	0.026595969	0.10879622	0.022922238	1.920894e-11	1.9292401e-11	0.05321624	1.929137e-11	0.039524216	0.15865003	0.14342603	0.27742848
X25x12	0.061066944	0.033155	1.34317574e-11	0.09329554	0.06978075	0.095961	0.0133002475	1.3355324e-11	0.029471483	1.3379851e-11	0.05459004	0.054016728	0.09169198	0.10632971	0.29734054
X25x13	0.030415108	0.028257186	2.192202e-11	0.092631035	2.194323e-11	0.3874345	0.048385274	0.02787522	0.039070133	0.0136283375	2.1870568e-11	0.14643933	0.04742536	0.1384385	2.1882836e-11
X25x17	0.016955283	0.017100291	0.039705962	0.1618067	0.030514201	0.16821752	9.8403004e-12	9.788784e-12	0.10697684	0.095787205	9.862812e-12	0.049719755	9.824192e-12	0.3035014	0.009714819
X25x18	0.0032119788	0.07972494	9.049579e-12	0.11906492	0.026458679	0.07937575	0.068114534	0.04412931	0.037871	0.13802741	9.100276e-12	0.03911614	0.0325527	0.33235264	9.048612e-12
X25x3	0.0040940708	2.6290541e-11	2.613754e-11	0.12777518	0.01953059	0.30838773	0.061092224	0.018812886	2.6310806e-11	0.109051615	0.04433859	0.034244824	0.09619942	0.04342243	0.13305044
X25x4	0.0027044087	0.011837226	0.039290596	0.10313638	0.02262972	0.043693293	0.052856475	1.1214025e-11	0.016389897	0.08962954	0.03019265	0.029257389	0.23972888	0.12235282	0.19630072
X25x5	0.012309547	1.5927436e-11	1.600796e-11	0.102659635	1.600625e-11	0.016807964	0.028001346	1.5901997e-11	0.014058801	0.028714053	0.058877144	0.03580567	0.26863277	0.18311532	0.2510178
X25x6	0.047391012	0.018886298	1.56909e-11	0.039712023	1.5690869e-11	0.09859055	0.036685295	1.5655238e-11	0.044763036	0.03659895	0.02125883	0.016430115	0.16448763	0.11351383	0.36168244
X25x7	0.15942316	1.5937456e-11	1.5863607e-11	0.08447058	0.0361227	0.010601866	0.026430141	1.5835553e-11	0.034033533	0.056253605	1.5960849e-11	1.5862034e-11	0.17259999	0.17055942	0.249505
X25x8	0.04414248	0.054139752	0.07067079	0.053228427	1.7516598e-11	1.7577209e-11	0.060366746	0.035526495	1.757513e-11	0.039571993	1.7551547e-11	0.031586222	0.19779249	0.094035335	0.31893924
X25x9	0.08206376	0.0077993246	3.1284406e-11	0.032438863	0.024373718	0.043683562	0.07407075	0.04377249	3.1301e-11	0.1034927	0.027694112	0.06757715	0.079336	0.0066055954	0.40709198
X26x10	0.05019036	0.007650243	0.04411234	0.16444862	0.027080221	0.19110568	0.024152467	1.3251019e-11	0.013760572	1.3280117e-11	0.024703238	0.039397124	0.2170769	0.03609816	0.16022408
X26x11	0.048132062	4.9406913e-11	4.9359534e-11	0.056522988	0.05585083	0.1287131	0.104235016	4.9627254e-11	0.020972341	4.9157817e-11	4.9430286e-11	0.03976191	0.22018403	0.18517461	0.14045303
X26x17	0.010044084	0.037246816	0.08456008	0.012865574	0.061422635	0.11377857	6.5504065e-12	0.0056980555	0.053255856	0.13933614	0.059634183	0.12274757	6.5390592e-12	0.2909451	0.008465321
X26x18	0.010845391	0.014271197	0.11535384	0.047321457	0.05299103	0.1197621	0.039927915	8.440694e-12	0.086820945	8.521202e-12	0.04894072	0.09324706	8.470724e-12	0.37051842	8.461375e-12
X26x19	8.374944e-12	8.423083e-12	0.14972807	0.07455006	0.016856272	0.21078	0.03467149	8.3758694e-12	0.036076687	0.04024227	0.019570606	0.13451833	8.348278e-12	0.27500972	0.007996514
X26x20	0.009338176	0.01849342	0.095309265	0.01282297	0.022544883	0.052788846	0.24551998	0.21608283	0.010982419	0.016395228	0.0016176613	0.04260655	7.636738e-12	0.24695632	0.008541422
X26x6	0.005818318	1.136046e-11	1.135498e-11	0.12488228	1.1357231e-11	0.056617334	0.047377296	0.014832306	0.018721262	0.086644344	1.1334575e-11	0.048536763	0.21835013	0.13631825	0.24190174
X26x7	0.0664327	1.2465777e-11	1.2467394e-11	0.0986429	1.24936025e-11	1.24675366e-11	0.018228473	0.012975313	0.07899264	1.24737685e-11	0.044304393	0.023120709	0.29502967	0.16319168	0.1990814
X26x8	0.07551444	0.014585586	0.05210785	0.11827924	1.0497367e-11	0.087297626	1.0434188e-11	0.018651651	1.05208385e-11	1.0451954e-11	0.010510949	0.03131741	0.21163109	0.12029901	0.25980505
X26x9	0.053317398	0.013223033	0.036670633	0.06570263	0.0004865397	0.08980609	9.402732e-12	9.397496e-12	0.019228697	0.028239887	0.012916673	0.022647059	0.2814551	0.14730172	0.22900449
X27x12	0.2490253	0.089028865	0.029795477	0.06828305	1.33614e-11	0.0500514	0.064177066	0.063030474	1.3447123e-11	1.3391147e-11	1.33922205e-11	1.3445353e-11	0.25518608	0.11123252	0.020189773
X27x13	0.27521718	0.023057092	0.032518644	0.10399056	0.010872452	0.03021621	0.061325476	0.014319896	0.008936842	0.016733086	1.633395e-11	0.027427034	0.2316513	0.13711788	0.02661642
X27x14	0.17638221	0.008916733	0.02608868	0.102805376	0.09597768	0.1695757	0.055235457	1.1483562e-11	0.022175997	1.1574381e-11	1.15244194e-11	0.082162514	0.19788913	0.06279051	1.1492634e-11
X27x17	7.1753116e-12	7.201815e-12	0.09737328	0.10542249	0.03978402	0.14281805	0.11692456	7.162786e-12	0.023513377	0.036827818	0.061482195	0.09282482	7.1329557e-12	0.27989727	0.0031320562
X27x18	0.013028162	0.042748813	0.030925559	0.044619113	1.2954279e-11	0.28452173	1.289509e-11	1.2868946e-11	0.053466216	1.2954354e-11	0.021994568	0.089733645	0.048349056	0.3706131	1.28789895e-11
X27x19	0.009091344	1.07196665e-11	0.08996544	0.08169842	0.03226163	0.13445795	1.0653707e-11	1.0635759e-11	0.0734976	0.15547623	1.0725291e-11	0.12835208	1.0699076e-11	0.29519928	1.0645785e-11
X27x20	0.0040344507	0.04928364	0.29490745	0.11875043	0.008454445	0.119375505	0.020888839	9.72945e-12	0.059740793	0.065030634	9.7533995e-12	0.033777446	9.7141704e-12	0.216404	0.009352442
X27x21	0.003053598	6.795288e-12	0.061435953	0.026275245	0.01943008	0.013183582	0.30822018	0.30808032	0.013392688	0.00419053	0.009721098	0.0798075	6.797543e-12	0.14861704	0.0045920126
X28x10	0.13362963	0.03209964	0.021603866	1.1212562e-11	1.12904625e-11	1.1289989e-11	0.2976145	0.22096509	1.1288827e-11	0.015930222	1.1213695e-11	0.035714675	0.181063	0.031789184	0.029590208
X28x11	0.1237925	0.03689839	0.02132491	0.036657814	9.417923e-12	0.016942555	0.26888818	0.17749715	9.454694e-12	0.0062083784	9.472257e-12	0.06579203	0.17562704	0.07037098	9.440314e-12
X28x13	0.17224132	0.027383987	0.044931468	0.06879794	0.21358356	0.08125649	9.579383e-12	9.594964e-12	0.010843579	0.052617855	0.082525246	0.049602438	0.1352948	0.05454412	0.006377186
X28x15	0.27754045	0.1294123	0.048338134	0.060692906	1.8058235e-11	0.05814321	0.020404613	0.023590751	0.009437685	1.799401e-11	1.8055068e-11	0.017775867	0.22380422	0.118538015	0.012321928
X28x18	0.0068479427	0.022365015	0.100117005	0.060707726	0.074272685	0.24357988	0.062011775	0.010499122	0.00055487116	0.06068864	0.034442693	0.07961359	9.291383e-12	0.23812865	0.006170411
X28x19	0.024276316	0.05262973	2.7631133e-11	0.049062274	2.7510343e-11	0.09121701	0.18336743	2.7488206e-11	0.0604958	0.15131362	2.7705702e-11	0.06417256	2.7659607e-11	0.29774585	0.025719393
X28x20	0.011681929	0.0071934233	0.21722864	0.0849645	0.033306587	0.044364296	0.038875267	2.2413606e-11	0.011875431	0.118978314	0.046041783	0.02957961	0.029523727	0.31597137	0.010415136
X28x21	0.005406004	7.951135e-12	0.036671467	0.019295342	0.01784028	0.023519376	0.35948038	0.35930833	0.009072243	7.917871e-12	0.005012606	0.05227698	7.93388e-12	0.10928843	0.002828578
X29x11	0.33080468	0.043820288	1.6807453e-11	0.044409093	0.10309094	0.08642246	0.024551973	0.02902747	0.023314385	1.674132e-11	1.681364e-11	0.02633521	0.13664623	0.12401434	0.027562967
X29x12	0.028705286	0.01297309	0.02968865	0.0022066343	0.018617613	0.020481234	0.3391134	0.33923918	0.012407766	7.464526e-12	7.4769375e-12	0.06945153	0.05435098	0.07276475	7.466335e-12
X29x13	0.06951885	0.060359225	0.01965918	0.05822602	0.0028744913	0.04121873	0.25330254	0.24462213	0.018415399	0.021157661	0.0046651848	0.022644011	0.060656037	0.11638592	0.0062946584
X29x14	0.12433313	3.9094405e-11	0.074549586	3.9182643e-11	0.15365328	0.00074473914	0.16957547	0.09204045	3.913514e-11	3.9306898e-11	3.9321147e-11	0.015115911	0.08604832	0.20245346	0.081485555
X29x15	0.29046676	0.00776457	0.048543457	0.01641171	0.08623975	0.09595261	0.02041626	1.2081054e-11	0.01903622	1.2164408e-11	0.031374596	0.023124555	0.24225667	0.102670826	0.015742062
X29x18	0.009307224	0.04156296	0.1011376	0.00852645	9.798555e-12	0.1795973	0.029684817	0.012817802	9.815595e-12	0.03340431	0.07367896	0.14160506	9.779343e-12	0.36033538	0.008342046
X29x19	1.545345e-11	1.5384981e-11	1.547498e-11	0.06413771	0.0350363	0.14833416	0.19252822	0.036434475	0.07690304	0.014147966	0.028522221	0.05226547	0.045137227	0.29999685	0.006556262
X29x20	0.0055232034	0.017811012	0.050708517	0.030781135	1.3169668e-11	0.1023836	0.34934682	0.14648737	1.31699695e-11	1.3151544e-11	0.02927367	0.04555262	0.023386464	0.19521481	0.0035309105
X29x21	8.036172e-12	8.0737205e-12	0.014420886	0.02801913	8.046541e-12	0.05920967	0.3652634	0.36523876	0.0100358315	8.059965e-12	8.056983e-12	0.05495523	0.014472583	0.085521996	0.0028624418
X30x12	0.2691239	0.04798997	0.010894746	0.03309828	8.246026e-12	0.0011575819	0.18074942	0.13068034	8.2459005e-12	8.212453e-12	0.0077527897	0.042270787	0.16108984	0.10012989	0.015062513
X30x13	0.40083805	0.034692414	0.044974953	0.025505451	0.036044788	9.817986e-12	0.13046196	0.019828083	9.8146725e-12	9.774433e-12	9.758059e-12	0.019965136	0.16273727	0.11681419	0.008137657
X30x14	0.21375953	4.221747e-11	4.2194366e-11	4.2266215e-11	0.063526	0.1507834	0.09644957	0.028578129	4.2205555e-11	4.211862e-11	4.234909e-11	0.02182212	0.2087367	0.21634455	4.2061462e-11
X30x17	9.5116285e-12	9.597974e-12	0.07545889	0.036203634	0.17448595	0.32323444	9.539553e-12	9.5306055e-12	0.046085764	0.009289869	0.0692857	0.017066328	9.57742e-12	0.24279062	0.0060988567
X30x18	0.012570946	0.033020865	0.092949405	0.076316155	8.388814e-12	0.3120334	0.016729912	8.3414916e-12	0.043295436	8.38512e-12	0.05206203	0.08716943	8.3274386e-12	0.26692593	0.006926552
X30x19	1.1129764e-11	1.116278e-11	0.25808302	0.10093687	1.1184178e-11	0.16208498	0.012823573	1.1070441e-11	0.04724801	0.08538524	0.012322571	0.039452575	1.1138513e-11	0.26198158	0.01968169
X30x21	0.053639542	5.31609e-11	5.3317285e-11	5.3528817e-11	0.120729476	0.1300815	0.24284628	0.11277057	5.320939e-11	0.025785161	5.3399e-11	0.10110808	5.3123596e-11	0.21303941	5.3356958e-11
X31x19	6.9378205e-12	0.038616706	0.05469138	0.0330343	0.051243927	0.26666152	0.20629668	6.9511324e-12	0.025037847	0.010011067	0.008386677	0.050485052	6.915559e-12	0.25553483	6.918818e-12
