	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X22x2	0.025061492	2.2738466e-11	0.03577485	0.07849827	2.2696997e-11	0.03792427	0.060001943	0.029627912	0.072169386	0.008107791	0.04684718	0.04023558	0.23749639	0.04617241	0.2820825
X22x3	0.12718064	0.20095909	3.0787893e-11	0.07107848	0.016195053	7.185039e-11	0.061667662	3.0842204e-11	0.036522646	0.05024591	3.0843852e-11	0.04980053	0.22386731	0.022032643	0.14045015
X22x4	0.053410135	0.05107922	1.0878764e-11	0.061618485	0.03181982	0.02146141	0.11024151	0.0809969	0.05090366	0.026111374	1.09013215e-11	0.02736477	0.22489002	0.054202173	0.20590055
X22x5	0.004363108	0.047065735	4.460518e-11	0.07333523	4.455119e-11	4.4522816e-11	0.06463655	0.13810624	0.06201064	0.050696112	4.4539462e-11	4.4451286e-11	0.23835075	0.056275398	0.26516023
X22x6	0.041586746	0.08946968	2.997956e-11	0.03753422	2.9845824e-11	0.0016424459	0.11532472	3.00903e-11	0.039110765	0.13365383	0.030724235	0.009767669	0.23957732	0.096011244	0.16559719
X22x7	0.031256247	0.09834379	0.04857636	0.09263337	2.9416084e-11	2.939707e-11	0.05161978	0.037058704	2.9441456e-11	2.9383225e-11	0.024816211	0.05651801	0.28401557	0.084942944	0.19021896
X22x8	0.016888388	0.06198716	0.064905934	0.07202931	8.784977e-12	0.03582891	0.049191564	8.790257e-12	0.08765135	0.120770015	0.026585937	0.0662164	0.2082012	0.00962173	0.18012206
X22x9	0.07621135	0.08849432	1.1600732e-11	0.030069198	1.16296426e-11	0.08449557	0.06812608	0.048923068	0.09913968	0.04217171	0.023400927	0.072919145	0.11588967	0.037828676	0.21233056
X23x10	0.3707657	0.11536663	0.07089594	0.020511992	0.0506273	1.9492456e-11	0.08050849	1.9499931e-11	1.9509491e-11	0.02862649	1.9517978e-11	0.071975164	0.13685548	0.04532968	0.008537113
X23x11	0.04005797	0.021200275	0.015752355	0.047981847	0.0049645593	0.01207702	0.2686131	0.4109701	0.02565235	9.07902e-12	9.0561725e-12	0.055056244	0.030040793	0.061092343	0.006541052
X23x12	0.29446474	6.7079224e-11	6.721998e-11	0.032091092	0.10362119	0.06135233	0.09185146	0.12575163	6.753058e-11	0.10872403	6.710328e-11	0.04633871	0.13580485	6.756447e-11	6.7062585e-11
X23x13	0.046168473	1.6911668e-11	1.6861361e-11	0.06376639	1.6841303e-11	0.098897785	0.28613615	0.31127584	0.008534968	0.008838954	1.6922349e-11	0.050115775	0.10100098	0.02526464	1.6824448e-11
X23x14	0.0307978	2.432493e-11	0.039074264	0.012576084	0.17194706	0.17909575	0.16726574	0.112169005	2.4299146e-11	2.43157e-11	2.4462418e-11	0.065107666	0.056788675	0.165178	2.4362817e-11
X23x15	7.28731e-12	0.031037062	0.21529558	0.049810182	7.3253825e-12	0.14733516	0.108626686	0.09089886	7.328429e-12	0.02308901	7.327702e-12	0.05741301	7.307269e-12	0.26958185	0.006912588
X23x16	0.015155267	0.016692135	1.2354499e-11	0.07923036	0.008296266	0.25153902	0.07195332	0.04824877	0.04837357	1.2371265e-11	1.2407468e-11	0.029517336	1.23584355e-11	0.4241396	0.0068543544
X23x2	0.100447714	0.036320265	0.056350943	0.045058068	2.7867864e-11	0.071768224	2.7615153e-11	2.7793495e-11	0.05217252	0.059820794	2.7771025e-11	2.7840235e-11	0.3297224	0.0066944603	0.24164467
X23x3	0.025991984	2.5373311e-11	0.087175876	0.072236836	2.5279357e-11	2.5210597e-11	0.02871335	2.527381e-11	0.035934933	0.05856212	0.06359905	0.0562581	0.2429303	0.07546162	0.2531358
X23x5	0.04781336	2.0552303e-11	0.03384493	0.04776073	0.004994407	0.1025052	0.03877644	0.014747096	0.050982315	0.027362866	2.069367e-11	0.035020553	0.36852723	0.058518402	0.16914643
X23x6	0.06596179	2.808418e-11	2.7946959e-11	0.09647647	2.8109421e-11	2.799129e-11	0.103441976	2.789865e-11	0.05974733	2.808659e-11	0.07325781	0.03940688	0.28069684	2.8107064e-11	0.28101087
X23x7	0.053455938	0.065806605	0.06852787	0.058550354	1.7506881e-11	1.7528198e-11	0.062124394	0.03682705	0.03743418	0.029848127	1.7582812e-11	1.7476286e-11	0.2654338	0.07696074	0.245031
X23x8	0.071388036	0.06664941	0.0482726	0.031355817	0.018781923	0.029604353	0.110957935	0.03708608	9.91757e-12	0.02928401	9.917249e-12	0.024766626	0.25149846	0.05894393	0.22141077
X23x9	0.060551286	1.973662e-11	1.9815758e-11	0.02365875	0.023341307	1.9856733e-11	0.010362377	0.014743175	0.14200836	0.037267346	0.04457965	0.036400445	0.35964027	0.03426336	0.2131836
X24x10	0.17788884	1.8888079e-11	0.047083553	0.09174197	0.025354596	0.025346845	0.17980096	1.881882e-11	0.034916814	0.1782604	1.8792565e-11	0.037019603	0.1220129	0.033539526	0.04703399
X24x11	0.032237295	7.897827e-12	0.030342039	0.026717445	0.010191946	0.0031453248	0.35686368	0.35692042	0.016026612	0.0010166226	0.004793584	0.10817513	7.866016e-12	0.042272445	0.011297535
X24x12	0.30224502	5.006772e-11	0.06290937	0.04544207	0.053765655	0.0015662725	0.12579644	0.040958513	0.012448845	5.0126295e-11	4.99223e-11	0.04375956	0.20621753	0.10489078	4.9937342e-11
X24x15	1.0089182e-11	1.0137251e-11	0.058082636	0.034056455	0.022183347	0.03076092	0.30794674	0.27632403	0.031260654	1.0116275e-11	0.008426043	0.018038565	1.008091e-11	0.19925855	0.013662092
X24x3	0.030498067	2.156787e-11	0.060228344	0.11666689	0.042150375	0.15963703	0.020954598	0.02527881	0.0303783	0.03679167	0.012805638	0.026409794	0.2712751	0.053793766	0.11313165
X24x4	0.009125828	0.029742235	0.06584294	0.12431568	0.13099578	0.17039545	0.033847943	0.042272627	1.9253701e-11	0.043304387	0.008207477	0.04434408	0.16916956	0.09115176	0.037284184
X24x5	0.012461637	0.026916932	0.063756354	0.12291025	0.07480744	0.26104796	0.08574463	0.062158704	0.05087972	2.991404e-11	2.3148266e-09	2.9868313e-11	0.10510298	0.104938045	0.02927537
X24x6	0.002746919	0.023102008	1.8645613e-11	0.07531107	1.8686129e-11	0.2329517	0.040281016	0.07138114	1.8728626e-11	1.866148e-11	0.16216472	0.054136623	0.11904037	0.12547736	0.093407094
X24x7	0.07479203	1.7321583e-11	0.05277148	0.06203669	1.723274e-11	0.049310837	0.035745237	1.7325582e-11	0.07644076	0.014301382	0.029527618	0.017486747	0.24578816	0.130914	0.2108851
X24x8	0.057734754	3.7175152e-11	3.734109e-11	0.092235126	0.08916759	0.070784666	0.02446566	0.06955881	0.07402302	3.734522e-11	0.10089437	0.0687742	3.739733e-11	0.1369544	0.21540745
X24x9	0.07396273	4.1175303e-11	4.129674e-11	0.08616659	0.03427836	0.3340118	0.14685442	0.034375545	4.1510514e-11	4.123645e-11	4.137369e-11	0.04209439	0.05411027	0.16801244	0.026133403
X25x10	0.25879452	0.015244881	0.04176243	0.07758373	0.01229788	0.04478783	0.17973217	0.1541806	1.7251627e-11	1.7161442e-11	1.7142728e-11	0.017232591	0.119759075	0.07862426	1.7133411e-11
X25x11	0.042168234	8.572654e-12	0.013921187	0.025260678	0.0059861746	0.01788294	0.3834882	0.38594833	0.0066787074	8.531629e-12	8.515892e-12	0.05326399	8.4948186e-12	0.065401636	8.508018e-12
X25x12	0.0116617875	0.030560859	0.07879401	0.02652456	4.9968905e-12	0.029806895	0.22587265	0.22584139	0.029423265	4.9845917e-12	0.004004363	0.15584171	0.052213885	0.12465132	0.004803298
X25x13	0.03079304	0.032959733	0.03697675	8.492155e-12	8.461016e-12	0.021294327	0.38428825	0.38438675	8.507492e-12	0.018075595	8.446084e-12	0.05412033	8.463017e-12	0.037105326	8.446101e-12
X25x14	0.009975232	0.18889906	2.2765045e-11	0.08037535	0.16331026	0.123495415	0.0824734	2.2850917e-11	2.2830094e-11	0.08231186	2.289485e-11	0.04267112	0.020501874	0.20598643	2.2781157e-11
X25x15	9.957733e-12	0.03392959	0.1653929	0.034768682	0.06513943	0.14170341	0.21264784	0.015951775	0.03843058	9.989407e-12	1.00190784e-11	0.011955195	9.991789e-12	0.2676205	0.012460111
X25x16	0.02864652	0.01595224	0.06572611	0.055725843	0.006022626	0.16368803	0.2056988	0.08625252	0.035521854	1.9667303e-11	1.96834e-11	0.021026831	0.016517507	0.2853923	0.013828884
X25x7	0.08944487	0.046937354	9.487517e-12	0.025575275	0.01630283	0.043219075	0.19114171	0.42310342	0.012857869	9.473141e-12	9.430361e-12	0.018726822	0.08981788	0.04287291	9.444203e-12
X25x8	0.0306051	0.010934614	0.018083353	0.016620556	0.001156955	0.003640306	0.30208665	0.45089164	1.0053672e-11	1.0010008e-11	1.0029405e-11	0.044737168	0.07469175	0.040601626	0.0059502567
X25x9	0.12521748	0.035227694	0.05722949	0.031020727	3.8018467e-11	3.8334343e-11	0.22534311	0.24345043	3.828575e-11	0.09287597	3.8194576e-11	3.8295755e-11	0.12614276	0.055666443	0.007825832
X26x10	0.18547839	0.019399928	1.40742105e-11	0.075849034	0.004053808	0.011891532	0.11019703	0.29042256	1.4117068e-11	1.4050609e-11	0.0019921635	0.044791244	0.09016999	0.11822778	0.04752664
X26x11	0.31262827	0.029334167	0.073141076	0.026135359	0.043745752	0.047979943	0.09933725	0.04748684	0.021597443	0.02031649	0.016964132	0.048747588	0.14697267	0.06561303	2.3848094e-11
X26x14	0.0024796159	5.832847e-11	5.8260084e-11	5.813909e-11	0.132021	0.3950665	0.12212895	5.83947e-11	5.821421e-11	0.08853812	5.848522e-11	5.8159606e-11	0.055082712	0.18717387	0.017509209
X26x15	1.6601212e-11	0.038053833	0.1705129	0.059762355	0.063336805	0.2472731	0.05168357	1.651663e-11	0.073585756	1.6582761e-11	0.038677394	0.065372646	1.660365e-11	0.18321018	0.008531445
X26x16	0.010337746	0.018704321	0.11580716	0.061114214	0.0097109545	0.2881729	6.4555414e-12	6.478954e-12	0.047469314	0.07819827	0.009688869	0.06704613	6.4420973e-12	0.29022968	0.003520488
X26x7	0.030353898	0.004647615	0.05725964	0.032181855	6.6971177e-12	0.020282572	0.3046858	0.3046311	0.016543142	6.684802e-12	6.7105948e-12	0.12092616	0.04370283	0.061424807	0.0033606056
X26x8	0.09963367	0.0065869084	0.0073770783	0.012747526	1.0543293e-11	0.028888784	0.22724117	0.35461733	0.011454118	0.036155626	1.0525068e-11	0.06679573	0.07960129	0.052771203	0.016129447
X26x9	0.015174804	7.936609e-12	0.040317237	0.044705592	7.891309e-12	0.023156313	0.35675195	0.35685596	0.0074211396	7.873779e-12	7.9187655e-12	0.043649998	0.065896526	0.043563142	0.0025072703
X27x12	0.21481948	6.376476e-11	0.046495106	6.3233675e-11	0.038802	6.382414e-11	0.19889125	0.18326409	6.365199e-11	6.350539e-11	0.023160085	0.0066815284	0.25262198	0.035264436	6.3494605e-11
X27x14	0.06446956	1.8421023e-11	1.8294899e-11	0.034065533	0.04414101	0.014286695	0.3775509	0.27774438	1.832039e-11	1.8413998e-11	1.8402762e-11	0.012651954	0.026641048	0.13125488	0.017193997
X27x15	0.01644174	0.04991975	0.20396867	0.060238063	1.571607e-11	0.19612923	0.030733803	1.5698276e-11	0.030023817	1.574052e-11	1.5724316e-11	0.042820483	1.5736648e-11	0.36972442	1.571601e-11
X27x7	0.13393673	0.021373577	0.045684483	2.9102217e-11	2.9081798e-11	0.029427014	0.2220613	0.2356461	2.9172297e-11	2.9176862e-11	0.020746445	0.061464943	0.20173167	0.027927738	2.8948092e-11
X27x8	0.3113911	0.04179979	5.134613e-11	0.052806195	0.02195976	5.15825e-11	0.15788028	0.09875983	5.1621277e-11	5.1233136e-11	0.058313556	0.039232485	0.16815268	0.049704317	5.1449157e-11
X27x9	0.22893712	0.07698688	1.6206031e-11	0.1775923	1.6226754e-11	0.1782087	0.037931964	0.04022781	0.035038825	0.08443565	1.6266046e-11	0.013141579	0.059005897	0.068493314	1.62167e-11
