	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X27x10	0.04022511	0.0148778735	0.094554715	0.07839947	0.022456802	0.05937745	8.393224e-12	0.053207144	0.048874006	8.404406e-12	0.039654333	0.03169679	0.20600395	0.07818247	0.23248997
X27x11	0.034444597	0.036897957	0.07189224	0.20711945	0.0295425	0.15889716	8.691497e-12	0.012678506	8.707493e-12	0.18964913	0.07524439	0.06001749	8.690602e-12	0.1064005	0.017216012
X27x13	0.36738774	1.5935184e-11	0.068883345	0.037586965	1.5948501e-11	0.019213615	0.1116637	0.108264945	0.01791401	1.5925278e-11	1.5951027e-11	0.04339094	0.1187334	0.07899979	0.0279615
X27x14	0.08677235	0.034400243	0.045594797	0.013050104	0.006430022	0.023286013	0.28505045	0.2856305	0.015610941	6.317073e-12	6.303172e-12	0.07372237	0.047601037	0.08285118	6.3166998e-12
X27x17	0.07546603	0.05113918	0.2157071	0.024822896	0.008450719	0.047030438	0.23794255	0.056334075	2.5588151e-11	2.550765e-11	2.5594204e-11	2.5440648e-11	2.55131e-11	0.2708595	0.012247468
X27x18	0.06973018	0.048378326	0.10332313	0.036186136	0.17492028	0.11716894	0.117602885	0.013184986	0.020061119	0.009099777	0.02679826	0.02029123	1.5519171e-11	0.23641263	0.0068421504
X27x2	0.06810374	0.020655887	0.11761151	0.12094726	0.11533387	0.19113915	0.020646574	1.1536611e-11	0.031154772	1.1529616e-11	0.016918512	0.04416959	0.08062884	0.041308135	0.13138212
X27x3	0.023390086	0.021437429	0.09359658	0.113002405	0.007529313	0.06302811	0.012460998	8.625381e-12	0.040803213	0.026955077	0.017654318	0.058629557	0.17096037	0.09928021	0.25127235
X27x4	0.03282147	0.011716573	8.126903e-12	0.07613634	0.005843897	0.033639107	0.11035942	0.012642011	0.042086497	0.06779137	0.03983953	0.042592287	0.20508361	0.082755916	0.23669189
X27x5	0.0026286568	0.023348823	0.042076778	0.091535926	0.018740734	2.2011901e-11	0.0831852	2.1830438e-11	0.03914255	2.1986347e-11	0.05390659	2.1959943e-11	0.3002843	0.09266823	0.2524822
X27x6	0.05685217	0.0072195255	0.053241268	0.070039354	0.027359484	1.499512e-11	0.05723915	1.4963265e-11	0.044514664	0.04722594	0.020965584	0.02620385	0.31827283	0.038041	0.23282517
X27x7	0.06949659	0.029108057	0.050657507	0.04440859	0.0018749444	1.1444082e-11	0.03731097	0.025482897	0.03953732	0.030355435	1.14460256e-11	0.017410696	0.3017657	0.073920496	0.27867076
X27x8	0.13360225	1.2514357e-11	0.034095157	0.041072827	0.007990942	0.023001928	0.036128625	1.244516e-11	0.012116312	0.004537377	0.060811304	0.024788901	0.3242773	0.05593907	0.24163803
X27x9	0.14490357	0.058699403	0.03254271	0.040480703	0.004018021	0.010307379	0.013132218	0.018925507	0.043745615	0.013398261	0.0025945855	0.031392798	0.19588973	0.10341772	0.2865517
X28x12	0.45848358	1.0538359e-11	0.08024944	0.0496443	0.013180673	0.060001828	0.015440457	0.049988553	0.010298195	0.003698592	0.019409707	1.0525383e-11	0.10368032	0.10178274	0.034141697
X28x13	0.33963922	0.036698546	1.3015362e-11	0.051038772	0.023988374	0.02128643	0.025949363	0.148399	0.028365778	0.028043743	1.2943149e-11	0.05231802	0.120094456	0.09654182	0.027636524
X28x15	0.006954542	0.008936029	0.07859909	0.07027044	9.4612625e-12	0.12304482	0.12769847	0.027544731	0.072332464	0.060751297	0.028994294	0.040816136	9.442675e-12	0.34844202	0.0056157974
X28x16	0.010451163	0.03768045	0.15230757	0.057029784	0.015954189	0.09444605	0.07016733	8.488448e-12	0.056555673	0.11235565	0.03953458	0.019711198	8.499901e-12	0.32735983	0.0064464575
X28x17	9.360688e-12	9.371745e-12	0.20947382	0.031595726	0.04491672	0.20576778	0.012724543	9.3126765e-12	0.09239343	9.3071184e-12	0.017264612	0.032952268	9.340409e-12	0.3387194	0.014191776
X28x18	0.008872153	0.03998236	0.12675716	0.11304245	6.536916e-12	0.24858442	0.018037226	6.5229545e-12	0.03658432	0.03419292	0.03910686	0.0346416	6.4827184e-12	0.28622386	0.013974663
X28x4	1.6888345e-11	1.692698e-11	0.14233354	0.03979601	0.19412743	0.18214884	0.026419435	0.027068157	0.016060261	1.6922299e-11	0.1249083	1.6971365e-11	0.05168827	0.14445917	0.05099062
X28x5	0.021060882	0.034555048	0.085425995	0.14848565	6.8395563e-12	0.10000181	6.830287e-12	6.8052547e-12	0.0191269	0.18228616	0.017026193	0.030455243	0.071259126	0.08256925	0.2077478
X28x6	0.05113034	8.534083e-12	0.074344374	0.0870969	0.016241977	0.14692086	0.012763032	8.5096695e-12	0.028169531	0.10209913	0.026119908	8.584169e-12	0.15206304	0.08036153	0.22268938
X28x7	0.045485545	1.6326322e-11	0.07296413	0.046970397	0.07026932	0.14064002	0.044645388	1.643342e-11	0.015345163	1.6455375e-11	0.10833546	0.02277503	0.2198293	0.022064699	0.19067553
X28x8	0.061650857	9.562065e-12	0.08629437	0.025909614	0.0927932	0.018327104	9.520645e-12	0.009474073	0.043891624	0.054145195	0.020898648	0.041708138	0.22919697	0.12298149	0.1927287
X28x9	0.044584833	0.011452436	0.03467614	0.13981934	0.08980739	0.13027972	0.016510868	0.016059473	0.010366173	0.15478985	0.0055612973	0.087537095	0.046044502	0.0950724	0.11743852
X29x10	0.18731067	0.005528573	0.041651558	0.10238806	0.0391304	0.039052043	0.021010468	0.083073005	2.7130952e-11	2.7222441e-11	2.7330136e-11	0.046033513	0.27847734	0.115282506	0.04106176
X29x11	0.335632	0.04201587	0.038409147	0.03625425	0.009015035	1.5572809e-11	0.07533133	0.018000266	0.03850329	0.042206455	0.0069697215	0.037040483	0.2186058	0.072515555	0.029500794
X29x13	0.26110384	0.012989014	0.041421518	0.037501436	0.101381324	0.115724936	0.06678724	1.44758944e-11	0.007641531	1.4453382e-11	0.034224708	0.02432756	0.19657142	0.08492099	0.015404388
X29x15	0.009787764	0.11242955	0.06454668	0.11670729	0.03906166	0.10118474	6.8134686e-12	6.802444e-12	0.11201411	0.11995395	0.02112068	0.04221772	0.012514666	0.24503765	0.003423506
X29x16	0.008443743	0.033599243	0.122432545	0.0738112	0.042368162	0.12114738	0.12239204	0.05075416	0.11977431	0.049006827	0.0800952	0.049603038	2.7146048e-12	0.12193071	0.0046414244
X29x17	0.0040154248	0.014912394	0.079511926	0.08490211	0.01565837	0.06811042	0.20946178	0.20851968	0.028855152	0.007570831	0.008745947	0.10550299	4.6230107e-12	0.16103847	0.00319443
X29x8	0.16477141	0.032558255	0.043805946	0.017825654	1.0551037e-11	0.014589022	0.17362253	0.31375185	0.041806534	0.01611698	1.0521294e-11	0.045872554	0.06587611	0.056705665	0.0126975095
X29x9	0.4824179	0.037356745	0.10444141	2.7765515e-10	0.036502745	0.011194162	0.061328378	3.3841367e-11	3.411733e-11	0.06380193	0.022703204	0.07582023	3.4080776e-11	0.077044986	0.027388318
X30x10	0.024986852	0.045419794	0.13335347	0.013310045	0.0209348	0.011824855	0.20679936	0.20679073	0.018738676	0.013446577	0.012021447	0.20142905	0.034608018	0.054677002	0.0016592456
X30x11	0.37425753	0.03607222	0.07076332	0.016109785	0.010711719	0.029078031	0.058480833	0.06819374	0.009728566	0.010709006	0.014525941	0.019736348	0.16706358	0.11456953	1.1648503e-11
X30x15	0.030268343	2.9289134e-11	0.097169615	0.08352117	0.071718365	0.0944554	0.049175877	2.93021e-11	0.018224062	0.16133067	0.039343886	0.086967506	0.06489608	0.20292903	2.9439347e-11
X30x16	0.005551974	0.020733276	0.102397345	0.04780454	0.008772373	0.12607978	0.1658677	0.054199517	0.073984735	0.041801292	0.04453102	0.032760285	0.0004986115	0.2674244	0.007593108
X30x17	6.4349676e-12	0.05152512	0.10900734	0.29144567	0.0065977015	0.09935785	0.1143592	0.013898687	0.019000582	0.023984408	6.492988e-12	0.11367115	6.428674e-12	0.15324715	0.0039051606
X30x18	0.031163309	1.8929991e-11	0.10647045	0.022186948	0.021903997	0.07366858	0.26071048	0.122276135	0.011313865	0.021032566	1.8865182e-11	0.0444337	0.079572	0.18496875	0.020299233
X30x8	0.26872146	1.749605e-11	0.046273496	0.027629714	0.17175493	0.03230974	0.09044532	0.09831301	1.7530456e-11	1.746691e-11	0.040463094	0.028024672	0.11919841	0.059380434	0.017485615
X30x9	0.022958163	0.034609996	0.10350838	0.014484365	0.0040759356	0.006122055	0.24611121	0.24605122	0.020518914	5.394642e-12	0.012413896	0.19844915	0.03868359	0.047298033	0.004715114
X31x10	0.04550634	0.033151828	0.08413091	0.013938074	0.017853329	0.016810736	0.25617528	0.25617883	0.013827267	5.6553555e-12	0.007905304	0.15720032	0.06307792	0.027537035	0.006706824
X31x11	0.11080806	0.02129279	0.020304421	0.017899914	0.02148486	0.008105241	0.21585779	0.2801769	0.024404487	8.2722275e-12	8.271344e-12	0.05278635	0.19640362	0.03047551	8.2486734e-12
X31x12	0.3457011	0.0144245885	0.05837126	0.034661457	0.048925277	0.06972671	0.035888933	0.019119233	1.2051743e-11	0.05026883	0.0130544705	0.027474599	0.1880996	0.07350285	0.020781152
X31x15	0.020973822	0.017850595	0.10923923	0.044598404	0.11915225	0.17171998	0.1152297	1.4608323e-11	0.010758816	0.07066785	0.06449263	1.4588108e-11	1.4573787e-11	0.2553167	1.4611751e-11
X31x16	0.011289358	0.11750855	0.101036824	0.14208648	0.026150586	0.15921247	0.038600165	0.014136717	0.023364186	0.049739305	0.027639035	0.054079972	5.891107e-12	0.2283349	0.006821371
X31x17	6.193195e-12	0.011643553	0.083736725	0.09366381	0.013686865	0.114065595	0.10476273	0.25315666	0.048394144	0.008656962	0.022880172	0.09645381	6.1820067e-12	0.13531376	0.013585287
X31x8	0.26293823	0.033794478	0.09228975	0.054007787	0.10283738	0.019306025	0.035927515	0.064754926	0.013038117	0.019105226	9.894285e-12	9.844889e-12	0.2089055	0.06792044	0.02517457
X31x9	0.048162583	0.022585146	0.03492963	0.023147056	0.019257106	0.018462246	0.32654628	0.32680938	0.0074955225	0.0048673395	7.2098924e-12	0.05269902	0.10253351	0.012505131	7.2068944e-12
X32x16	8.5957404e-12	0.009615243	0.13711478	0.05668481	0.09854818	0.2708904	0.03125468	8.592397e-12	8.672978e-12	0.03146304	0.04836256	0.062238865	0.01205229	0.22776172	0.014013521
